,Q Learning Algorithm,Episodes:1000,Obstacle Cross

,Shortest Path
X-X-X-X,0.6,0.55,0.5
0.6,28.8,28.8,28.8
0.55,36.0,36.0,36.0
0.5,34.4,34.4,34.0

,Longest Path
X-X-X-X,0.6,0.55,0.5
0.6,66.0,78.4,78.4
0.55,102.2,102.2,102.2
0.5,117.4,117.4,123.6

,Total time
X-X-X-X,0.6,0.55,0.5
0.6,0:00:36.657314,0:00:30.779840,0:00:31.171186
0.55,0:00:57.164701,0:00:50.654479,0:00:43.798305
0.5,0:00:32.791402,0:00:26.546634,0:00:25.598611

